product_id,product_name,category,price,review_score,review_count,Sale_January,Sale_Feb,Sale_March,Sale_April,Sale_May,Sale_June,Sale_July,Sale_Aug,Sale_Sept,Sale_Oct,Sale_Nov,Sale_Dec,Revenue_Jan,Revenue_Feb,Revenue_March,Revenue_April,Revenue_may,Revenue_june,Revenue_july,Revenue_Aug,Revenue_Sept,Revenue_Oct,Revenue_Nov,Revenue_Dec,Revenue
379,Product_379,Home & Kitchen,408.16,2.4,888,991,449,922,115,17,816,657,748,332,784,827,381,404486.56,183263.84,376323.52,46938.4,6938.72,333058.56,268161.12,305303.68,135509.12,319997.44,337548.32,155508.96,2873038.24
380,Product_380,Clothing,144.52,3.4,558,735,484,136,629,693,587,8,914,512,560,401,279,106222.2,69947.68,19654.72,90903.08,100152.36,84833.24,1156.16,132091.28,73994.24,80931.2,57952.52,40321.08,858159.76
381,Product_381,Clothing,63.49,1.7,550,500,645,366,259,972,310,573,479,132,843,224,71,31745,40951.05,23237.34,16443.91,61712.28,19681.9,36379.77,30411.71,8380.68,53522.07,14221.76,4507.79,341195.26
382,Product_382,Sports,349.88,2.6,142,664,619,911,74,112,468,696,154,591,443,216,520,232320.32,216575.72,318740.68,25891.12,39186.56,163743.84,243516.48,53881.52,206779.08,154996.84,75574.08,181937.6,1913143.84
383,Product_383,Sports,316.33,4.9,612,32,17,183,479,228,823,28,256,782,915,567,365,10122.56,5377.61,57888.39,151522.07,72123.24,260339.59,8857.24,80980.48,247370.06,289441.95,179359.11,115460.45,1478842.75
384,Product_384,Books,439.35,2,501,54,605,587,304,170,707,892,234,752,433,30,932,23724.9,265806.75,257898.45,133562.4,74689.5,310620.45,391900.2,102807.9,330391.2,190238.55,13180.5,409474.2,2504295
385,Product_385,Sports,368.86,3.6,840,953,661,286,6,294,862,113,499,539,642,868,93,351523.58,243816.46,105493.96,2213.16,108444.84,317957.32,41681.18,184061.14,198815.54,236808.12,320170.48,34303.98,2145289.76
386,Product_386,Home & Kitchen,402.72,2.3,702,518,757,471,365,188,43,461,288,734,554,58,372,208608.96,304859.04,189681.12,146992.8,75711.36,17316.96,185653.92,115983.36,295596.48,223106.88,23357.76,149811.84,1936680.48
387,Product_387,Sports,144.61,4.1,547,755,288,374,633,425,414,920,509,534,56,891,338,109180.55,41647.68,54084.14,91538.13,61459.25,59868.54,133041.2,73606.49,77221.74,8098.16,128847.51,48878.18,887471.57
388,Product_388,Toys,92.83,1.5,659,824,413,653,522,976,697,142,551,495,561,897,436,76491.92,38338.79,60617.99,48457.26,90602.08,64702.51,13181.86,51149.33,45950.85,52077.63,83268.51,40473.88,665312.61
389,Product_389,Health,376.55,4.9,542,637,720,748,347,78,854,389,799,620,963,352,335,239862.35,271116,281659.4,130662.85,29370.9,321573.7,146477.95,300863.45,233461,362617.65,132545.6,126144.25,2576355.1
390,Product_390,Home & Kitchen,404.38,2.8,846,11,637,536,437,657,245,631,708,618,976,934,663,4448.18,257590.06,216747.68,176714.06,265677.66,99073.1,255163.78,286301.04,249906.84,394674.88,377690.92,268103.94,2852092.14
391,Product_391,Books,495.3,1.9,507,527,234,510,1000,918,948,681,784,656,177,444,491,261023.1,115900.2,252603,495300,454685.4,469544.4,337299.3,388315.2,324916.8,87668.1,219913.2,243192.3,3650361
392,Product_392,Toys,209.25,1.3,596,719,415,801,214,181,83,156,893,368,292,234,916,150450.75,86838.75,167609.25,44779.5,37874.25,17367.75,32643,186860.25,77004,61101,48964.5,191673,1103166
393,Product_393,Toys,189.15,1.7,881,554,937,578,428,498,206,334,775,865,45,106,867,104789.1,177233.55,109328.7,80956.2,94196.7,38964.9,63176.1,146591.25,163614.75,8511.75,20049.9,163993.05,1171405.95
394,Product_394,Health,389.32,3.1,281,372,498,249,790,797,150,860,568,908,169,190,39,144827.04,193881.36,96940.68,307562.8,310288.04,58398,334815.2,221133.76,353502.56,65795.08,73970.8,15183.48,2176298.8
395,Product_395,Clothing,173.7,2.3,424,483,973,919,497,761,667,259,297,909,270,991,358,83897.1,169010.1,159630.3,86328.9,132185.7,115857.9,44988.3,51588.9,157893.3,46899,172136.7,62184.6,1282600.8
396,Product_396,Home & Kitchen,465.72,4.3,856,972,633,509,539,865,527,81,609,650,416,529,573,452679.84,294800.76,237051.48,251023.08,402847.8,245434.44,37723.32,283623.48,302718,193739.52,246365.88,266857.56,3214865.16
397,Product_397,Health,429.91,2.7,270,646,649,629,746,825,164,753,136,795,847,912,253,277721.86,279011.59,270413.39,320712.86,354675.75,70505.24,323722.23,58467.76,341778.45,364133.77,392077.92,108767.23,3161988.05
398,Product_398,Toys,217.35,2,154,227,114,72,366,707,916,440,375,809,138,737,965,49338.45,24777.9,15649.2,79550.1,153666.45,199092.6,95634,81506.25,175836.15,29994.3,160186.95,209742.75,1274975.1
399,Product_399,Books,376.68,3.5,614,622,931,281,312,834,974,944,86,991,246,678,580,234294.96,350689.08,105847.08,117524.16,314151.12,366886.32,355585.92,32394.48,373289.88,92663.28,255389.04,218474.4,2817189.72
400,Product_400,Health,378.5,3.8,727,306,673,915,537,70,144,171,418,98,147,582,397,115821,254730.5,346327.5,203254.5,26495,54504,64723.5,158213,37093,55639.5,220287,150264.5,1687353
401,Product_401,Clothing,56.05,1.7,662,456,712,959,920,247,36,230,753,316,229,873,756,25558.8,39907.6,53751.95,51566,13844.35,2017.8,12891.5,42205.65,17711.8,12835.45,48931.65,42373.8,363596.35
402,Product_402,Toys,451.76,1.7,944,159,233,359,53,145,332,719,198,122,791,565,876,71829.84,105260.08,162181.84,23943.28,65505.2,149984.32,324815.44,89448.48,55114.72,357342.16,255244.4,395741.76,2056411.52
403,Product_403,Health,255.1,1.1,83,330,539,9,540,617,402,74,462,319,636,244,169,84183,137498.9,2295.9,137754,157396.7,102550.2,18877.4,117856.2,81376.9,162243.6,62244.4,43111.9,1107389.1
404,Product_404,Home & Kitchen,414.1,3.9,622,775,10,210,466,774,413,269,436,798,703,994,689,320927.5,4141,86961,192970.6,320513.4,171023.3,111392.9,180547.6,330451.8,291112.3,411615.4,285314.9,2706971.7
405,Product_405,Clothing,163.42,3.7,947,224,205,834,864,295,44,898,309,592,373,861,700,36606.08,33501.1,136292.28,141194.88,48208.9,7190.48,146751.16,50496.78,96744.64,60955.66,140704.62,114394,1013040.58
406,Product_406,Home & Kitchen,448.28,2.9,899,982,678,151,163,581,401,625,595,494,79,75,510,440210.96,303933.84,67690.28,73069.64,260450.68,179760.28,280175,266726.6,221450.32,35414.12,33621,228622.8,2391125.52
407,Product_407,Home & Kitchen,197.65,4.4,426,728,246,4,781,469,205,61,753,456,605,546,259,143889.2,48621.9,790.6,154364.65,92697.85,40518.25,12056.65,148830.45,90128.4,119578.25,107916.9,51191.35,1010584.45
408,Product_408,Home & Kitchen,10.36,4.2,275,503,558,194,333,505,61,873,280,521,737,266,583,5211.08,5780.88,2009.84,3449.88,5231.8,631.96,9044.28,2900.8,5397.56,7635.32,2755.76,6039.88,56089.04
409,Product_409,Health,453.16,3.3,713,455,757,953,546,192,419,319,322,519,64,316,983,206187.8,343042.12,431861.48,247425.36,87006.72,189874.04,144558.04,145917.52,235190.04,29002.24,143198.56,445456.28,2648720.2
410,Product_410,Clothing,50.19,4.5,284,44,126,282,797,67,867,101,763,916,87,811,458,2208.36,6323.94,14153.58,40001.43,3362.73,43514.73,5069.19,38294.97,45974.04,4366.53,40704.09,22987.02,266960.61
411,Product_411,Health,163.06,1.8,980,213,146,463,347,493,467,428,701,716,87,120,528,34731.78,23806.76,75496.78,56581.82,80388.58,76149.02,69789.68,114305.06,116750.96,14186.22,19567.2,86095.68,767849.54
412,Product_412,Health,475.28,1.4,173,58,117,112,272,816,819,873,950,314,712,835,881,27566.24,55607.76,53231.36,129276.16,387828.48,389254.32,414919.44,451516,149237.92,338399.36,396858.8,418721.68,3212417.52
413,Product_413,Health,475.55,2.1,327,643,910,270,962,51,18,721,941,945,725,24,340,305778.65,432750.5,128398.5,457479.1,24253.05,8559.9,342871.55,447492.55,449394.75,344773.75,11413.2,161687,3114852.5
414,Product_414,Toys,288.85,1.2,718,615,381,162,719,881,364,953,151,708,203,431,56,177642.75,110051.85,46793.7,207683.15,254476.85,105141.4,275274.05,43616.35,204505.8,58636.55,124494.35,16175.6,1624492.4
415,Product_415,Sports,317.76,3.1,63,194,411,459,749,362,299,254,993,709,912,159,217,61645.44,130599.36,145851.84,238002.24,115029.12,95010.24,80711.04,315535.68,225291.84,289797.12,50523.84,68953.92,1816951.68
416,Product_416,Electronics,226.98,4.7,73,924,663,104,413,796,6,531,301,541,381,595,618,209729.52,150487.74,23605.92,93742.74,180676.08,1361.88,120526.38,68320.98,122796.18,86479.38,135053.1,140273.64,1333053.54
417,Product_417,Toys,150.14,1.2,763,488,583,692,499,916,760,569,277,478,600,113,815,73268.32,87531.62,103896.88,74919.86,137528.24,114106.4,85429.66,41588.78,71766.92,90084,16965.82,122364.1,1019450.6
418,Product_418,Clothing,167.69,1.5,636,156,362,555,92,473,427,111,650,912,475,734,939,26159.64,60703.78,93067.95,15427.48,79317.37,71603.63,18613.59,108998.5,152933.28,79652.75,123084.46,157460.91,987023.34
419,Product_419,Electronics,337.9,2.8,375,609,508,281,684,845,116,984,687,970,572,899,684,205781.1,171653.2,94949.9,231123.6,285525.5,39196.4,332493.6,232137.3,327763,193278.8,303772.1,231123.6,2648798.1
420,Product_420,Electronics,377.43,4.7,633,225,136,686,78,520,579,312,7,19,782,501,730,84921.75,51330.48,258916.98,29439.54,196263.6,218531.97,117758.16,2642.01,7171.17,295150.26,189092.43,275523.9,1726742.25
421,Product_421,Electronics,396.83,2.3,508,411,174,161,621,762,506,997,806,559,605,165,463,163097.13,69048.42,63889.63,246431.43,302384.46,200795.98,395639.51,319844.98,221827.97,240082.15,65476.95,183732.29,2472250.9
422,Product_422,Sports,395.86,3,787,204,288,982,216,430,545,460,234,968,818,702,246,80755.44,114007.68,388734.52,85505.76,170219.8,215743.7,182095.6,92631.24,383192.48,323813.48,277893.72,97381.56,2411974.98
423,Product_423,Health,50.15,1.2,943,78,957,350,946,843,705,707,674,129,538,174,729,3911.7,47993.55,17552.5,47441.9,42276.45,35355.75,35456.05,33801.1,6469.35,26980.7,8726.1,36559.35,342524.5
424,Product_424,Books,249.74,1.6,398,123,480,433,357,297,324,886,560,292,213,0,372,30718.02,119875.2,108137.42,89157.18,74172.78,80915.76,221269.64,139854.4,72924.08,53194.62,0,92903.28,1083122.38
425,Product_425,Clothing,33.49,4.9,120,470,18,851,617,434,54,461,301,896,73,898,416,15740.3,602.82,28499.99,20663.33,14534.66,1808.46,15438.89,10080.49,30007.04,2444.77,30074.02,13931.84,183826.61
426,Product_426,Sports,277.02,4.9,934,939,194,139,506,695,777,864,37,131,60,740,30,260121.78,53741.88,38505.78,140172.12,192528.9,215244.54,239345.28,10249.74,36289.62,16621.2,204994.8,8310.6,1416126.24
427,Product_427,Sports,223.56,1,437,217,329,470,558,690,991,91,135,355,697,85,367,48512.52,73551.24,105073.2,124746.48,154256.4,221547.96,20343.96,30180.6,79363.8,155821.32,19002.6,82046.52,1114446.6
428,Product_428,Books,444.41,4.8,829,515,935,131,180,197,41,51,821,53,542,573,558,228871.15,415523.35,58217.71,79993.8,87548.77,18220.81,22664.91,364860.61,23553.73,240870.22,254646.93,247980.78,2042952.77
429,Product_429,Electronics,178.7,3.6,676,601,174,86,575,127,296,804,420,889,218,319,645,107398.7,31093.8,15368.2,102752.5,22694.9,52895.2,143674.8,75054,158864.3,38956.6,57005.3,115261.5,921019.8
430,Product_430,Health,62.95,4.5,936,103,448,687,245,531,972,519,218,792,11,400,107,6483.85,28201.6,43246.65,15422.75,33426.45,61187.4,32671.05,13723.1,49856.4,692.45,25180,6735.65,316827.35
431,Product_431,Books,75.78,2.8,465,392,924,182,243,983,230,811,347,386,813,381,583,29705.76,70020.72,13791.96,18414.54,74491.74,17429.4,61457.58,26295.66,29251.08,61609.14,28872.18,44179.74,475519.5
432,Product_432,Books,381.95,3.1,286,630,945,367,505,410,452,97,807,264,414,717,838,240628.5,360942.75,140175.65,192884.75,156599.5,172641.4,37049.15,308233.65,100834.8,158127.3,273858.15,320074.1,2462049.7
433,Product_433,Sports,311.02,3,265,644,353,128,421,933,889,235,545,981,31,616,417,200296.88,109790.06,39810.56,130939.42,290181.66,276496.78,73089.7,169505.9,305110.62,9641.62,191588.32,129695.34,1926146.86
434,Product_434,Clothing,55.06,3.7,320,823,498,245,319,839,393,900,863,214,159,317,619,45314.38,27419.88,13489.7,17564.14,46195.34,21638.58,49554,47516.78,11782.84,8754.54,17454.02,34082.14,340766.34
435,Product_435,Home & Kitchen,46.63,1.6,673,607,140,600,86,64,521,373,78,459,1000,802,820,28304.41,6528.2,27978,4010.18,2984.32,24294.23,17392.99,3637.14,21403.17,46630,37397.26,38236.6,258796.5
436,Product_436,Health,351.98,1.1,376,979,757,577,216,693,357,580,747,457,236,249,397,344588.42,266448.86,203092.46,76027.68,243922.14,125656.86,204148.4,262929.06,160854.86,83067.28,87643.02,139736.06,2198115.1
437,Product_437,Books,41.02,2.2,820,433,896,669,489,240,986,926,894,801,738,524,271,17761.66,36753.92,27442.38,20058.78,9844.8,40445.72,37984.52,36671.88,32857.02,30272.76,21494.48,11116.42,322704.34
438,Product_438,Health,411.82,3.8,89,330,929,898,518,368,443,556,272,42,180,674,682,135900.6,382580.78,369814.36,213322.76,151549.76,182436.26,228971.92,112015.04,17296.44,74127.6,277566.68,280861.24,2426443.44
439,Product_439,Books,354.59,1.8,654,142,92,377,277,535,127,648,160,585,828,554,115,50351.78,32622.28,133680.43,98221.43,189705.65,45032.93,229774.32,56734.4,207435.15,293600.52,196442.86,40777.85,1574379.6
440,Product_440,Electronics,45.27,3.7,203,799,943,148,848,383,690,233,686,861,557,897,840,36170.73,42689.61,6699.96,38388.96,17338.41,31236.3,10547.91,31055.22,38977.47,25215.39,40607.19,38026.8,356953.95
441,Product_441,Health,46.99,4.9,821,539,238,984,721,430,404,31,877,277,340,951,585,25327.61,11183.62,46238.16,33879.79,20205.7,18983.96,1456.69,41210.23,13016.23,15976.6,44687.49,27489.15,299655.23
442,Product_442,Electronics,493.39,1.4,739,277,204,851,168,966,391,288,307,837,457,622,255,136669.03,100651.56,419874.89,82889.52,476614.74,192915.49,142096.32,151470.73,412967.43,225479.23,306888.58,125814.45,2774331.97
443,Product_443,Sports,190.26,3.7,955,232,559,432,329,82,192,637,373,753,79,716,80,44140.32,106355.34,82192.32,62595.54,15601.32,36529.92,121195.62,70966.98,143265.78,15030.54,136226.16,15220.8,849320.64
444,Product_444,Electronics,188.47,2.8,334,528,432,627,649,981,603,578,975,129,646,895,779,99512.16,81419.04,118170.69,122317.03,184889.07,113647.41,108935.66,183758.25,24312.63,121751.62,168680.65,146818.13,1474212.34
445,Product_445,Health,407.34,4.5,222,570,244,725,440,830,880,541,732,349,771,255,127,232183.8,99390.96,295321.5,179229.6,338092.2,358459.2,220370.94,298172.88,142161.66,314059.14,103871.7,51732.18,2633045.76
446,Product_446,Toys,473.89,1.7,41,89,831,468,390,696,742,113,8,705,986,306,837,42176.21,393802.59,221780.52,184817.1,329827.44,351626.38,53549.57,3791.12,334092.45,467255.54,145010.34,396645.93,2924375.19
447,Product_447,Health,493.07,3.8,708,491,316,445,495,950,77,203,800,543,819,949,914,242097.37,155810.12,219416.15,244069.65,468416.5,37966.39,100093.21,394456,267737.01,403824.33,467923.43,450665.98,3452476.14
448,Product_448,Books,377.92,4.4,68,198,924,480,380,827,84,28,443,105,758,143,234,74828.16,349198.08,181401.6,143609.6,312539.84,31745.28,10581.76,167418.56,39681.6,286463.36,54042.56,88433.28,1739943.68
449,Product_449,Electronics,191.25,4.8,988,361,294,883,305,610,29,642,112,911,472,657,552,69041.25,56227.5,168873.75,58331.25,116662.5,5546.25,122782.5,21420,174228.75,90270,125651.25,105570,1114605
450,Product_450,Clothing,46.33,3.7,776,440,639,293,741,573,724,473,988,715,670,390,180,20385.2,29604.87,13574.69,34330.53,26547.09,33542.92,21914.09,45774.04,33125.95,31041.1,18068.7,8339.4,316248.58
451,Product_451,Toys,389.69,3,514,25,855,764,986,285,48,696,204,0,714,812,156,9742.25,333184.95,297723.16,384234.34,111061.65,18705.12,271224.24,79496.76,0,278238.66,316428.28,60791.64,2160831.05
452,Product_452,Sports,281.41,3.5,873,24,281,142,819,988,776,252,404,756,111,675,453,6753.84,79076.21,39960.22,230474.79,278033.08,218374.16,70915.32,113689.64,212745.96,31236.51,189951.75,127478.73,1598690.21
453,Product_453,Home & Kitchen,214.99,4.5,637,393,16,249,672,533,144,797,697,583,979,168,570,84491.07,3439.84,53532.51,144473.28,114589.67,30958.56,171347.03,149848.03,125339.17,210475.21,36118.32,122544.3,1247156.99
454,Product_454,Books,453.65,3.3,622,506,70,877,512,458,68,904,852,431,291,989,856,229546.9,31755.5,397851.05,232268.8,207771.7,30848.2,410099.6,386509.8,195523.15,132012.15,448659.85,388324.4,3091171.1
455,Product_455,Books,60.04,1.1,598,300,268,947,747,211,57,921,196,305,949,297,760,18012,16090.72,56857.88,44849.88,12668.44,3422.28,55296.84,11767.84,18312.2,56977.96,17831.88,45630.4,357718.32
456,Product_456,Clothing,248.85,4.7,937,338,324,974,948,125,696,385,777,908,821,232,703,84111.3,80627.4,242379.9,235909.8,31106.25,173199.6,95807.25,193356.45,225955.8,204305.85,57733.2,174941.55,1799434.35
457,Product_457,Home & Kitchen,10.62,3.8,632,266,793,301,187,412,573,61,773,526,630,902,23,2824.92,8421.66,3196.62,1985.94,4375.44,6085.26,647.82,8209.26,5586.12,6690.6,9579.24,244.26,57847.14
458,Product_458,Home & Kitchen,236.99,3.7,127,460,304,24,929,498,478,514,759,52,382,270,472,109015.4,72044.96,5687.76,220163.71,118021.02,113281.22,121812.86,179875.41,12323.48,90530.18,63987.3,111859.28,1218602.58
459,Product_459,Sports,32.87,1.9,255,692,450,788,515,424,819,429,114,939,16,59,399,22746.04,14791.5,25901.56,16928.05,13936.88,26920.53,14101.23,3747.18,30864.93,525.92,1939.33,13115.13,185518.28
460,Product_460,Sports,63.81,3.6,695,455,6,983,912,553,444,579,120,519,492,295,947,29033.55,382.86,62725.23,58194.72,35286.93,28331.64,36945.99,7657.2,33117.39,31394.52,18823.95,60428.07,402322.05
461,Product_461,Toys,63.18,2.6,16,359,313,888,643,609,295,536,652,329,330,466,591,22681.62,19775.34,56103.84,40624.74,38476.62,18638.1,33864.48,41193.36,20786.22,20849.4,29441.88,37339.38,379774.98
462,Product_462,Books,326.36,3.6,477,67,816,889,426,960,677,690,64,557,925,234,133,21866.12,266309.76,290134.04,139029.36,313305.6,220945.72,225188.4,20887.04,181782.52,301883,76368.24,43405.88,2101105.68
463,Product_463,Electronics,374.29,1.4,62,862,102,900,501,542,170,140,275,324,738,676,420,322637.98,38177.58,336861,187519.29,202865.18,63629.3,52400.6,102929.75,121269.96,276226.02,253020.04,157201.8,2114738.5
464,Product_464,Sports,293.77,3.6,881,411,820,69,729,157,574,742,824,113,872,705,212,120739.47,240891.4,20270.13,214158.33,46121.89,168623.98,217977.34,242066.48,33196.01,256167.44,207107.85,62279.24,1829599.56
465,Product_465,Clothing,481.28,5,432,970,192,624,259,111,146,299,238,146,485,233,899,466841.6,92405.76,300318.72,124651.52,53422.08,70266.88,143902.72,114544.64,70266.88,233420.8,112138.24,432670.72,2214850.56
466,Product_466,Clothing,190.56,1.2,670,490,752,874,512,401,483,674,301,165,405,367,481,93374.4,143301.12,166549.44,97566.72,76414.56,92040.48,128437.44,57358.56,31442.4,77176.8,69935.52,91659.36,1125256.8
467,Product_467,Clothing,146.43,4.9,268,832,573,111,70,758,305,310,391,378,116,694,347,121829.76,83904.39,16253.73,10250.1,110993.94,44661.15,45393.3,57254.13,55350.54,16985.88,101622.42,50811.21,715310.55
468,Product_468,Health,434.96,2.6,35,48,528,363,477,121,672,470,521,138,554,844,165,20878.08,229658.88,157890.48,207475.92,52630.16,292293.12,204431.2,226614.16,60024.48,240967.84,367106.24,71768.4,2131738.96
469,Product_469,Sports,115.68,4.5,779,686,170,302,177,272,652,392,968,628,879,231,936,79356.48,19665.6,34935.36,20475.36,31464.96,75423.36,45346.56,111978.24,72647.04,101682.72,26722.08,108276.48,727974.24
470,Product_470,Sports,481.8,4.1,576,563,536,470,456,293,845,641,368,298,114,872,347,271253.4,258244.8,226446,219700.8,141167.4,407121,308833.8,177302.4,143576.4,54925.2,420129.6,167184.6,2795885.4
471,Product_471,Clothing,11.02,3.3,494,101,250,963,188,397,608,444,232,275,794,490,848,1113.02,2755,10612.26,2071.76,4374.94,6700.16,4892.88,2556.64,3030.5,8749.88,5399.8,9344.96,61601.8
472,Product_472,Sports,485.09,4,562,215,764,90,290,470,445,757,194,915,548,618,397,104294.35,370608.76,43658.1,140676.1,227992.3,215865.05,367213.13,94107.46,443857.35,265829.32,299785.62,192580.73,2766468.27
